ID,Title,Description,Ingredients
83a2a50c-d811-42fa-842f-3babb429c551,Enkel Tikka Masala med kylling,"En enkel og rask oppskrift på chicken tikka masala. Tikka stammer fra India og Pakistan, og ordet “tikka” betyr “kjøttbit”. Dette er en rask og forenklet versjon, et godt middagstips for en travel hverdag. For mildere og mer barnevennlig smak, tilsett litt yoghurt ved servering.","kyllingfilet, smør, tikka masala saus"
2cf59488-b3d1-4563-917a-e6e4a0c0869c,Sliders med krabbe og srirachamajones,"Oppskrift på enkel miniburger med krabbekjøtt i brioche med hjemmelaget chilimajones med srirachasaus. En imponerende middag du kan lage når du vil unne deg og gjestene noe ekstra godt! Denne burgeren er like god på sommeren, som på høsten med sesongens krabbe.","eggeplomme, fin sennep, eplecidereddik, nøytral olje, srirachasaus, lime, salt"
5516a8e9-1228-4006-9da6-ed792fb286df,Hjemmelaget butter chicken,"Oppskrift på indisk butter chicken, også kalt smørkylling, laget fra bunnen. En nydelig indisk gryterett med marinert kylling i yoghurt og spennende krydder som garam masala og gurkemeie. Denne klassikeren tar litt tid å lage men er vel verdt innsatsen.","kyllinglår, utbenet"
da59eb22-e262-4d68-8156-fa9c533bd14c,Kjøttfri indisk kofta,"Oppskrift på en smaksrik og helt kjøttfri kofta som vi finner frem når vi virkelig skal imponere. Enkle råvarer, kompleks smak og virkelig en rett verdig et festbord eller til meze. Denne vegetar-varianten er en av [MENYs vegetarentusiast, Hanne-Lenes](/tema/vegetar/hanne-lene) favorittoppskrifter. En god [mangochutney er et must til denne retten.](/oppskrifter/Sauser-og-dressinger/mango-chutney/)","blomkål, gulrot, små poteter, kikerter, hvitløk, ingefær, cashewnøtter"
cde69a3a-635f-44e7-8aa8-a84e353fcc3a,Pasta al limone,En kjempegod og syrlig oppskrift på pasta al limone. Pasta med sitron er en pastarett som går fort å lage og fint kan serveres i hverdagen. Hvis du har ekstra god tid kan du også lage pastaen selv ved å følge [denne oppskriften på hjemmelaget pasta](oppskrifter/Pasta/Hjemmelaget-pasta/),"pasta, smør, hvitløk, sitron, sitron, kremfløte, parmesan, salt, pepper, persille"
3e4e6769-905b-4d69-97da-f51eeda9253e,Kyllingwok med hoisinsaus,"Wok med kylling er rask, god og sunn mat. Her bruker vi ferdig kuttede, sprø grønnsaker, nudler og en veldig god woksaus med mye smak. Super hverdagsmiddag til hele familien","rapsolje, kyllingfilet, klassiske wokgrønnsaker, eggnudler, woksaus Hoi Sin, salt, pepper"
c8da9949-490b-4fd1-aad5-2c38dabb5c83,Pasta a la vodka,"Penne alla Vodka er pasta i tomatisert fløtesaus med deilig smak av hvitløk og et hint av chili. Den er enkel og rask å lage, og elsket av kjendiser som Gigi Hadid. Denne oppskriften er uten vodka. Server som pasta vegetar eller tilsett strimlet kylling.","olivenolje, stor gul løk, hvitløksfedd, tomatpuré, fløte, salt, pepper, chiliflak, hvitløkspulver, røkt paprikakrydder, smør, revet parmesan,, pastavann,"
6e0fe66a-3712-b461-dd8a-8dafa1a3b34f,Chili sin carne,"En chili uten kjøtt trenger ikke være fattig på smak! I denne har vi paprika, løk. bønner og mørk sjokolade, som ofte brukes i Mexico. En dyp, mørk og fyldig vegetarchili som selv en kjøttelsker vil like.","kidneybønner, hakkede tomater, tomatpuré, rød paprika, gul paprika, løk, hvitløksfedd, rød chili, spisskummen, paprikapulver, kanel, oregano, sukker, bakekakao, frisk koriander"
c1f87a51-7024-49ee-97ae-cf84d01ee083,Wok med villreker,"Oppskrift på rask, spicy wok med argentinske villreker, ris og szechuan saus. Villreker ligner på scampi, men det er ikke oppdrett, og de lever i det iskalde havet utenfor Argentina.","kokte villreker, rapsolje, wok mix, kokt ris, MENY woksaus, frisk koriander"
58222e69-c463-4b5f-a989-dae7906e8e09,Hjemmelagde fiskekaker,"Enkel grunnoppskrift på fiskekaker av sei, kolje eller hyse. Bland gjerne flere sorter fisk, og ha gjerne noe kolje som er anbefalt for god konsistens. Husk at dersom din butikk ikke har alle sorter kan de be dem bestille det inn.  Server gjerne som fiskeburger, eller med tilbehør som remulade, revet gulrot og kokte poteter. Du kan også få ekstra smak ved å tilsette dill eller revet sitronskall.","kolje-, hyse- eller seifilet, salt, kremfløte, potetmel, revet muskatnøtt, malt hvit pepper, smør"
e79eec58-e5f5-4686-8440-5b8cc9408e15,Pizza med biffsnadder,"Oppskrift på hjemmelaget pizza toppet med Angus biffsnadder, oliven, og timian. Gjør hverdagsmiddagen lettvint ved å kjøpe ferdig biffsnadder i ferskvaredisken, laget av saftige, møre strimler av rundstek og bog. Denne pizzaen er perfekt hvis du har knapt med tid, men likevel lyst på noe skikkelig godt!","pizzabunn, tomatsaus, revet ost, Menys biffsnadder, oliven uten sten, timian"
c696bca8-db5b-4c87-a330-3617e85ca893,Vegetarlasagne med linser,"Oppskrift på smaksrik kjøttfri lasagne laget med linser, bønner og fyldig tomatsaus. Du kan også tilsette rester av grønnsaker, som for eksempel søtpotet, i terninger. Disse bør da være kokt møre på forhånd. Enkel oppskrift uten kjøtt for hele familien, som også kan lages vegansk.","lasagneplater, revet ost"
fa101a91-fecc-43e6-a69a-c581dd5bebf7,Vegetarisk høstgryte,"Oppskrift på vegetarisk, varmende høstgryte med norske grønnsaker i sesong, som sopp, løk, gulrøtter og poteter fra [MENYs vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene). En herlig kombinasjon av næringsrike grønnsaker og deilig krydder.","olivenolje, løk, gulrot, stangselleri, aromasopp, hvitløksfedd, timian, oregano, salvie, mel, balsamicoeddik, soyasaus, små poteter, røde linser, hermetiske tomater, vann, grønnsaksbuljongterninger, laurbærblad, salt, pepper, chiliflak"
d09658b9-8300-4eca-b6e4-455a6ec99cb1,Strimlet lam i ølsaus,"Oppskrift på rask og god hverdagsmiddag med lam servert med ølsaus, stekt løk, og god potetmos. Ølsaus er en saus med dyp og fyldig smak som passer ypperlig til lam. Dersom du ønsker mer grønnsaker kan du gjerne tilsette grovhakket sopp, eller andre grønnsaker. Strimlet biff kan også brukes i denne retten.","lam i strimler, rapsolje, løk, MENY ølsaus, potetmos"
881419df-a260-4bea-bdee-2e4c497e470a,Bali kyllinggryte,"Mange er glade i den barnevennlige kyllinggryten man får kjøpt ferdig i butikk, med ananas og mild saus. Her gir vi deg oppskriften slik at du kan lage denne hjemme på eget kjøkken!",ris
f7a4d4f3-0805-470d-b544-8975028b829c,Ovnsbakt laks med kremet saus,"Prøv ovnsbakt laks og en herlig hvit kremet saus, servert med ovnsbakte grønnsaker. En enkel og litt sunnere middag som er klar på under 20 minutter. Dette gjør at oppskriften passer perfekt i en hektisk hverdag.","lakseloin, MENYs potetmos med trøffel, MENYs hvit saus med gressløk, MENYs ovnsbakte grønnsaker, salt, pepper, smør"
817a900e-3388-47c4-acf8-b38b6a881a0a,Gratinert kjøttform,"Oppskrift på enkel kjøttform med kjøttdeig, potetmos, tomatsaus og revet ost på toppen. Her bruker vi MENY sin egen tomatsaus med grønnsaker. Populær og rask familiemiddag på under 20 minutter.","kjøttdeig, rapsolje, MENY tomatsaus med grønnsaker, MENY potetmos, revet ost, feldsalat"
00ed21bd-d68b-4468-ad74-7b00f400c19a,Blomkåltaco med mangosalsa,"Oppskrift på digg blomkåltaco med masse herlig krydder og tilbehør! Dette er [Hanne-Lenes, MENYs vegetarentusiast](/tema/vegetar/hanne-lene), beste vegetartaco, og den er populær hos både kjøttelskere, vegetarianere og veganere.","blomkål, olivenolje, spisskumin, karri, tandoorikrydder, kyllingkrydder, cayennepepper, ingefærkrydder, kokosmasse"
f1375eb7-1fb3-4587-8510-8cb411e2ff41,Stekt ris med egg og kylling,"Rester av ris, grønnsaker eller kylling? ""Fried rice"" er en ypperlig måte å bruke opp gårsdagens middag på. I denne oppskriften på stekt ris bruker vi strimlet kylling, vårløk, egg og gulrøtter med soyasaus. Ferdig kokt ris stekes sammen med egg, grønnsaker og litt saus for god smak. Enkel middag du lager i en fei!","løk, hvitløksfedd, kylling, kokt ris, frosne erter, egg, gulrot, vårløk"
25d679f1-55d0-472e-88d9-58286f5ecef3,Linsegryte med chili og ingefær,"Oppskrift på kjempegod kjøttfri gryte med smaker fra India. Her får du både røde linser, grønnsakskraft, hvitløk, chili, ingefær og annet som gir denne retten masse smak. Server gjerne med naan brød og kokt ris.","rapsolje, løk, hvitløk, fersk ingefær, rød chili, tørkede linser, karri, grønnsakskraft, hermetiske hakkede tomater, kokosmelk, limesaft, salt, pepper"
3653ae58-2abb-49ae-926b-5acca8571cb8,Halloumisalat,"Oppskrift på mettende vegetarsalat med grillet halloumi, ruccola, tomater og bønner. En frisk og fargerik salat, perfekt på våren og sommeren. Salaten er enkel å lage, og de milde smakene passer til hele familien. Halloumi er en fyldig ost som egner seg godt på grillen, og som smaker best når den er varm.","halloumi, rapsolje, pepper, ruccola, liten rødløk, plommetomater, brokkoli, hermetiske borlottibønner, olivenolje, sitronsaft, revet sitronskall, ristede pinjekjerner"
ff086bd1-ea8a-41c6-85f6-0f3dabca2d8e,Hjemmelaget vegetardeig til taco,"Oppskrift på vegetarisk alternativ til kjøttdeig fra [MENYs vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene). Denne varianten både smaker og ser veldig lik ut, og består av sopp, nøtter og linser som gir masse smak og god konsistens. Med tacokrydder smaker fredagstacoen akkurat som den pleier – selv helt uten kjøtt.","portobellosopp, valnøtter, kokte linser, tacokrydder, hvitløk"
c2a37780-1d11-b7ba-0331-dd4415dde0bc,Kyllingsandwich med avokado og søt sennep,"Oppskrift på grillet sandwich med kylling i focaccia. Vi topper med avokado, tomat, aioli og søt sennep. For et større måltid kan du også ha fersk mozzarella eller et speilegg på toppen.","focaccia, kylling (filet eller bryst), spinat, gul løk, rapsolje, avokado, cherrytomat, søt sennep, aioli, salt, pepper"
c1920a29-fbfb-468d-ae49-878729c7b077,Kremet kyllinggryte med bacon,"Dette er en oppskrift på rask og smakfull kyllinggryte med sopp, bacon, løk, kremost og urter. Et godt middagstips med kylling for hele familien, til hverdag eller helg!","kyllingfilet, løk, hvitløksfedd, timian, champignon, kyllingkraft, bacon, kremost med hvitløk og urter, matfløte, salt, pepper"
7e85d506-0084-4009-86f4-d0097ff3e226,Red curry med kongereker,"Oppskrift på red curry med kongereker, også kalt scampi eller villreker. Sausen er krydret og god, med brokkoli, asparges og kokosmelk.","kongereker, rapsolje, rød chili, brokkoli eller brokkolini, rødløk, grønn asparges, red curry paste, kokosmelk, limesaft, salt, pepper"
35eb75c3-6dd8-ea0b-2548-0d884c8fc19b,Grov fiskeburger med avokado,"Grov fiskeburger med fiskekake av torsk og hyse, wasabi, ingefær og chili, server med avokado og gode burgerbrød. Enkel, god og litt sunnere middag. Andre grove fiskekaker kan også brukes.","grov fiskeburger, lyst burgerbrød, avokado, agurk, wasabi, majones, salat, frisk koriander, liten"
3c822f4e-8c7b-49e7-a509-51a6b94cb158,Enchiladas med kylling,"Oppskrift på fristende, gratinert enchilada med saftig kylling, en spicy tomatsaus og masse smeltet ost. Server med gjerne med hjemmelaget guacamole som tilbehør. Denne retten går fort å lage i ovnen og er skikkelig tex-mex kosemat til hverdag og helg. Se video for steg-for-steg.","revet ost, løk, hakkede tomater, tortilla, taco kryddermix, kylling, vårløk, frisk koriander"
a2a6c2bf-b6da-462b-aa90-96903a754b21,BBQ cheeseburger med coleslaw,"Oppskrift på saftig Angusburger servert med hjemmelaget coleslaw, gode sauser og smeltet ost - det perfekte måltidet til helgen. Denne burgeren er utrolig smakfull, samtidig som den er enkel å lage. Server gjerne med hjemmelagde fries. Kjøp vår beste burger i ferskvaredisken, og tilbered den gjerne på grill!","angusburgere, brioche burgerbrød, skivet ost, BBQ saus,"
888b7972-7b05-fff3-fb87-5dac77194656,Salsiccia med syltet rødløk og potetbåter,"Grillet rå Salsiccia pølse er fantastisk grillmat. Salsiccia er en italiensk pølse av svinekjøtt med urter. Trekk rå salsiccia pølse i eplejuice og server med syltet rødløk, stekte båtpoteter, ketchup og sennep.","rødvinseddik, sukker, rødløk"
7074419c-83d3-17a1-3c34-135ae878769d,Asiatisk laks med mangosalat,"Ovnsbakt laks toppet med chili, ingefær og koriander og teriyakisaus, servert med frisk mango, avokado og byggryn. Sunn fiskemiddag som er en god kilde til kostfiber og protein.","laks, teriyakisaus, rødløk, chili, frisk koriander, ingefær"
0e3e8416-bda6-42fa-bf66-c82532d2b468,Kremet fiskegryte med laks,En god og veldig enkel fiskegryte basert på MENYs populære fiskesuppe. Suppen kommer med biter av fersk fisk fra fiskedisken. Her har vi tilsatt ekstra laks og servert med aioli og fersk baguette.,"MENY fiskesuppe, lakseporsjoner, pariser baguette, aioli, frisk dill"
001dc642-9950-4ff8-88a0-8b163d1c8183,Loaded veggie nachos,"Oppskrift på klassiske gratinerte nachos, uten kjøtt. Skikkelig digg helgemat, med bønner, gode tomater, avokado og klassisk tacotilbehør!","nacho chips, hermetiske kidneybønner, tacosaus, revet ost, rødløk"
2b514596-8779-f244-44b7-01ebd34089e5,Hamburger i focaccia med grillet løk og aioli,Visste du at focaccia egner seg godt som hamburgerbrød? Prøv en enkel oppskrift på hamburger i focaccia med grillet løk og aioli.,"hamburgere, rødløk, balsamicoeddik, olivenolje, frisk koriander, focaccia, hjertesalat, aioli, olje til pensling, salt, pepper"
b0d8ea67-6bf4-4744-bacc-465c654f049e,Tortelliniform med pølse,"Oppskrift på rask og populær pastagrateng med kjøttpølse. Et godt og barnevennlig middagstips som tar under 20 minutter å lage. Her kan du bruke alt av pølser du har liggende, et godt restetips etter barnebursdag eller grilling.","kjøttpølser, tortellini, MENY tomatsaus, revet ost, salt, pepper, rapsolje"
669f80eb-c653-4cc2-9871-928b0e00d6b8,Bakt søtpotet med vegansk fyll,"Oppskrift på ovnsbakt vegansk søtpotet, fylt med silkemyk rødbethummus, stekt sopp og cherrytomater. Enkel middag perfekt for deg som har lyst på et litt sunnere eller kjøttfritt måltid. Topp gjerne med urter som gressløk eller persille for å gi denne fargerike retten enda mer smak!",søtpoteter
82d547d7-0179-496b-ad4f-9f4005e8c1a4,Asparges med sitronhollandaise,"Ferske grønne asparges er et sikkert vårtegn, og med fyldig hollandaisesaus er det en klassiker. Denne oppskriften med sitron-hollandaise kan være en flott forrett eller hvis du bare har lyst på noe godt. Litt spekeskinke eller noen stekte baconbiter er kjempegodt til, men ikke nødvendig.",grønn asparges
005bfc15-4640-e627-51d4-63c420d1dc6f,"Gulrotsuppe med chili, appelsin og ingefær","Oppskrift på en varmende og enkel gulrotsuppe med hint av appelsin, chili og ingefær. Denne kremete suppen lages enkelt med rene råvarer og stavmikser. Suppa passer godt som forrett også, med mindre mengde. Se video for steg-for-steg.","gulrøtter, løk, hvitløk, frisk ingefær, rød chili, ferskpresset appelsinjuice, grønnsakskraft, olivenolje, salt, pepper"
3695c791-e350-c56f-6894-1b3529c66c87,Bakt søtpotet med ingefær og gressløksmør,"Ovnsbakt søtpotet er enkelt og veldig godt! Denne kan du fylle med nesten hva du vil, og servere som tilbehør eller hovedrett. Her lager vi enkel søtpotet med hjemmelaget urtesmør. Server gjerne til grillmat.","smør, frisk ingefær, gressløk, søtpoteter"
08d59967-7cfc-a946-cce6-948807102d64,Green curry med kylling,"Oppskrift på krydret thairett med kylling, green currypaste, fiskesaus, kokosmelk og god kyllingkraft. Mye av hemmeligheten bak en god thai karrirett ligger i balansen mellom salt, søtt, syrlig og hot.","kyllingfilet, løk, hvitløksfedd, brokkoli, rød paprika, sukkererter, kokosmelk, kyllingkraft, grønn karripasta, thai fiskesaus, lime, frisk koriander"
7b717abe-fbde-ec08-4d19-0a023c1cab54,Italiensk kyllinggryte,"Oppskrift på enkel, italiensk one pot gryte med kylling, risotto, parmesan ost og sopp. Bruker du kyllingkraft får du ekstra god smak. Topp med hakket persille for ekstra god smak.","kyllingfilet, sjampinjong, løk, risottoris, bladpersille, kyllingkraft. eller buljong, parmesan, smør, eplemost, salt, olje til steking, pepper"
22fd618c-ea3b-4943-9d66-cb9261d33347,"Bakt søtpotet med mango, avokado og granateple","Bakt søtpotet er enkelt å lage og kan fylles med utrolig mye godt. Prøv denne varianten med frisk mango, avokado og granateple. Skikkelig digg middag!","søtpoteter, smør, mango, granateple, avokado, sitronmelisse, sitron, Grønn & Frisk salattopping"
