id,title,description,ingredients,year,week,week_day
85c63f84-dcdc-c2e9-7332-eb5c7c6ffe7a,Vegetar quesadillas med kikerter,"Oppskrift på kjøttfri taco med kikerter og grønnsaker. Quesadillas er så enkelt som tortillas med valgfritt fyll og ost, stekt i panna eller på grillen.","hermetiske kikerter, rødløk, rød chili, rapsolje, tacokrydder, tacosaus, tortillalefser, vårløk, revet ost",2023,12,Fredag
c2577f27-50c5-03b9-8450-1315062dd8c9,Angusburger med blåmuggost,"Har du lyst på en skikkelig god, klassisk hamburger med godt tilbehør? Prøv vår oppskrift på saftig angusburger, toppet med blåmuggost, bacon, frisk salat, karamellisert løk, sylteagurk, bifftomat og ketchup. Server gjerne cheeseburgeren med fries!","angusburgere, hamburgerbrød, crispisalat, tomat, bacon, blåmuggost, sylteagurk",2023,12,Lørdag
635e609f-8c34-49b8-9106-5cdfc9c62175,Potetgryte med myntedressing,"Oppskrift på nydelig vegetargryte med potet, fra [MENYs vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene). En mild og populær gryte for hele familien. Myntedressingen er prikken over i'en, så den anbefales varmt.","hvitløk, små poteter, nøytral olje, løk, hermetisk mais, vann, grønnskasbuljong, kokosmelk, salt, chiliflak, pepper, ingefær, hermetiske linser",2023,12,Søndag
e1c6eeda-3f8d-4a6e-9704-6cf5979da62e,Ovnsbakt TikTok tomatsuppe,"""Baked tomato soup"", eller ""roasted tomato soup"", er en tydelig trend nå som du kanskje kjenner igjen fra TikTok. Med få ingredienser kan du raskt lage en sunnere suppe som hele familien vil like, og har du noen litt overmodne tomater eller paprika kan de fint brukes her. Server gjerne også med krutonger av gårsdagens brød.","tomater, hvitløksfedd, rødløk, kremost, salt, malt sort pepper, chili flakes, olivenolje",2023,11,Mandag
bc324a42-a0e0-483c-9c70-9c50e3ff391b,Fiskeburger med enkel coleslaw,"Fiskekaker egner seg godt som burger, og med en god remulade og revet råkost kan du raskt lage en hjemmelaget versjon av coleslaw. Disse litt sunnere burgerne går raskt å lage. La gjerne barna bli med å lage denne enkle middagen! Oppskriften gir 2 fiskeburgere.","fiskeburger, grove hamburgerbrød, råkostblanding, remulade, rødløk",2023,11,Tirsdag
422c93cb-c80c-446a-8649-7c5aca6d4817,Wok med svinekjøtt og nudler,"Oppskrift på en rask og enkel wok til middag, med strimlet svin, grønnkål, nudler og en skikkelig god hoi sin saus. Tilsett gjerne flere strimlede grønnsaker etter smak. Se også video.","strimlet svinekjøtt, rapsolje, grønnkål mix, nudler, MENY hoisin woksaus, sesamfrø",2023,11,Onsdag
9afbe03c-acbd-42c6-92fa-41fae553a08f,Pastasalat med rotgrønnsaker,"Ovnsbakte rotgrønnsaker er kjempegodt, og ved å tilsette pasta har du en enkel, digg og litt sunnere middag. Denne oppskriften kan du tilpasse etter smak, og etter hva du har i kjøleskapet, da eller rotgrønnsaker og beter passer godt sammen. Vi topper med honning, sitron og parmesan for ekstra god smak.","rødbeter, gulrot, liten sellerirot, persillerot, pastinakk, olivenolje, salt, pepper, honning",2023,11,Torsdag
4f49c02a-9ff8-4653-ab7b-1992fd329ae2,Hawaii pizza med skinke og ananas,"Oppskrift på klassisk hawaiipizza, en av barnas favoritter, med ost, skinke, ananas og paprika. Bunnen kan du kjøpe ferdig eller lage selv. [Prøv denne oppskriften på rask og enkel på pizzadeig](/oppskrifter/pizza/rask-italiensk-pizzadeig).","pizzabunner, god pizzasaus, revet ost, kokt skinke, hermetisk ananas, paprika",2023,11,Fredag
dc503c43-a126-c447-2024-76bbe46f7566,Pølse i brød med godt tilbehør,Pølse i brød er grillmaten over all grillmat! Ta utgangspunkt i gode Bratwurst pølser fra Jacobs Utvalgte og topp med deilig tilbehør som rødløk og aioli.,"røkte bratwurst fra Jacobs Utvalgte, pølsebrød, aioli, rødløk",2023,11,Lørdag
f776c7a7-9057-4742-55c7-e6a85c82bfe3,Skrei med spinat og granateple,Oppskrift på stekt skrei med spinat og granateple. En sunn og god rett med asiatisk vri. Du kan fint bytte ut skreien med vanlig torsk i denne oppskriften.,"store skiver skrei, salt, pepper, smør, never spinat, granateple, rødløk, i båter, lime, hoisin saus, sweet chili saus",2023,11,Søndag
eb2631c1-f3af-404d-be42-a520e649c0f2,Quinoasalat med ovnsbakte poteter,"Oppskrift på quinoasalat, en digg vegetarisk middagssalat med ovnsbakte poteter, paprika, sopp og kikerter. Serveres med en herlig hjemmelaget sennepsdressing.","små poteter, olivenolje, salt, pepper, quinoa, grønnsakskraft, paprika, aromasopp, hvitløkspulver, oregano, paprikapulver, kikerter, cherrytomater, oliven",2023,10,Mandag
48cc0493-79bd-40fb-b5de-4e54a204e090,Torskefilet med ovnsbakte grønnsaker,"Ovnsbakt torsk og grønnsaker er rask, sunn og god middag. Torskefileten kan du legge direkte over grønnsakene og steke i ovnen samtidig. Noen skiver med urtesmør på toppen gir ekstra smak.","torskefilet, ovnsbakte grønnsaker, urtesmør med ramsløk og flaksalt, potetmos med søtpotet, tomat",2023,10,Tirsdag
cd08c1a2-8ac7-471d-869e-9d5914047471,Kyllingfilet med ratatouille,"Ratatouille er en grønnsaksblanding som stammer fra Provence i Frankrike og smaker av sommer. Sammen med kyllingfilet, couscoussalat og chipotlemajones har du en hverdagsmiddag som vil falle i smak hos både store og små. Det beste av alt er at du enkelt lager den på under 20 minutter!","kyllingfilet, eller skivet filet (dobbelt så mange), ratatouille, couscous, kokende vann, rødløk, olivenolje, salt, pepper, chipotlemajones",2023,10,Onsdag
966c3954-4124-047b-e31e-157d0409a718,Hjemmelagde fiskepinner i wrap,God og enkel oppskrift på hjemmelagde fiskepinner i wraps med  urtedressing. La gjerne barna bli med å lage fiskepinner!,"filet av hvit fisk, hvetemel, egg, griljermel, tortilla, grønn salat, avokado, tomater, olje til steking, salt, pepper",2023,10,Torsdag
995e3b85-01c2-4aed-8623-c8e86ab737df,Fajitas med portobellosopp,"Oppskrift på kjøttfri fajitas med portobellosopp, servert med digg guacamole, syltet rødløk, rømme og salsa. Portobello er en sopp som blir saftig og smaksrik når den stekes, og er en ypperlig erstatter for kjøtt. Dette er kosemat som er enkelt å lage, og passer perfekt til deg som er vegetarianer, eller deg som vil prøve noe nytt og godt!","rødløk, sukker, lime",2023,10,Fredag
b9b92216-9c70-49e2-9e92-7229c8fd440f,Biff med bearnaisesaus og hvitløksstekte aspargesbønner,"Oppskrift på saftig biff med bearnaisesaus, ovnsbakte tomater, sopp og aspargesbønner. Vi anbefaler vår beste biff av Angus, og gjerne stykningsdeler som  ytrefilet, mørbrad eller Teres Major. Server gjerne også med gode poteter.","cherrytomater, balsamico, finhakket timian, hvitløksfedd, brunt sukker, olivenolje",2023,10,Lørdag
7302ded0-6101-59fb-6223-cf5ea5336433,Kyllinggryte med bacon og sopp,"Helstekt kylling sammen med sopp, bacon, grønnsaker og poteter er perfekt når du får gjester. For å få kyllingen ekstra saftig stekes den i jerngryte og retten kokes lenge for smakens skyld. Etter litt forberedelser lager kyllinggryten seg selv kan man si, og i mellomtiden kan du ordne med andre ting.","hel kylling, gul løk, poteter, ekte smør, baconterninger, champignon, tørr hvitvin, kyllingkraft, hakket frisk persille, hakket frisk kjørvel, salt, pepper",2023,10,Søndag
ac5b9557-6f0e-46d0-aa25-a21e6f9b5f8d,Asiatisk suppe med nudler,"Oppskrift på spicy og smakfull asiatisk grønnsakssuppe med nudler og red curry paste. Suppen er vegetar, men om du ønsker kan du tilsette strimlet kylling. Thaisuppe som går raskt å lage, og passer perfekt både til hverdag og helg.","gul løk, aromasopp, hvitløk, olje, red curry paste, kokosmelk, grønnsakskraft, gulrot, squash, paprika, vårløk, nudler, soyasaus, lime",2023,9,Mandag
f7a4d4f3-0805-470d-b544-8975028b829c,Ovnsbakt laks med kremet saus,"Prøv ovnsbakt laks og en herlig hvit kremet saus, servert med ovnsbakte grønnsaker. En enkel og litt sunnere middag som er klar på under 20 minutter. Dette gjør at oppskriften passer perfekt i en hektisk hverdag.","lakseloin, MENYs potetmos med trøffel, MENYs hvit saus med gressløk, MENYs ovnsbakte grønnsaker, salt, pepper, smør",2023,9,Tirsdag
842b29db-a564-479b-9027-554cc1b15f3a,Vegetarburger med sweet chili,"Enkel og saftig oppskrift på vegetarburger med halloumiost. Her serverer vi med chilimajones som burgerdressing, salat og skiver av avokado, rødløk og tomat. Halloumien stekes i sweet chilisaus for å få ekstra god smak. En rask vegetarrett som kan lages i hverdagen.","halloumi, olje, sweet chilisaus, avokado, rødløk, frisk salat, tomat, burgerbrød, chilimajoner",2023,9,Onsdag
817a900e-3388-47c4-acf8-b38b6a881a0a,Gratinert kjøttform,"Oppskrift på enkel kjøttform med kjøttdeig, potetmos, tomatsaus og revet ost på toppen. Her bruker vi MENY sin egen tomatsaus med grønnsaker. Populær og rask familiemiddag på under 20 minutter.","kjøttdeig, rapsolje, MENY tomatsaus med grønnsaker, MENY potetmos, revet ost, feldsalat",2023,9,Torsdag
e2fde9b9-4d27-493f-9266-d03879c4298d,Quesadillas med kylling,"Oppskrift på verdens beste og enkle quesadilla med kylling, smeltet ost og tacokrydder. Dette er en av barnas favoritter, og et godt alternativ til klassisk taco på fredag. Du kan også bytte ut kyllingfilet med kyllingkjøttdeig. Passer perfekt å lage på fredager eller en travel hverdag.","kyllingfilet, tacokrydder, olje til steking, vårløk, ost, tortillas",2023,9,Fredag
f7106f68-5902-b8b8-a3f8-63d8b71e65f2,Skrei med rotmos og sprøstekt bacon,"Det faste, hvite skreikjøttet har en nesten søtlig smak og passer perfekt sammen med det salte fra sprøstekt bacon og en fyldig rotmos. Her kommer den fantastiske skreien virkelig til sin rett og får skinne på tallerkenen med enkelt og smakfullt tilbehør.","skrei i skriver, salt, sitronskiver, laurbærblad, hele pepperkorn",2023,9,Lørdag
a9e83b09-9dc4-47e4-b56e-34ccd243b68b,Pulled beef med bakte tomater og mais,"Pulled beef er langstidsstekt oksekjøtt som blir så mørt at det nesten smelter på tungen. Det tar litt tid å lage men er vel verdt innsatsen. Denne oppskriften med bakte tomater, mais og saltkokte poteter er enkel å følge og resultatet er himmelsk. Perfekt som søndagsmiddag, når du vil imponere gjester, eller bare har lyst på en veldig god middag.","høyrygg, paprikapulver, løkpulver, hvitløkspulver, sennepsfrø, rapsolje, oksekraft, soyasaus, løk, rød chili",2023,9,Søndag
5f3079bd-9652-4d46-9c66-b2fde96685e3,"Ovnsbakte rotgrønnsaker med kikerter, chevre og valnøtter","Oppskrift på enkel og veldig god vegetarrett med bakte rotgrønnsaker, kikerter, lun ost og nøtter. Du kan også servere høstens rotgrønnsaker som tilbehør til hvit fisk, lam, kylling eller kjøtt. Server gjerne med en enkel rømmedressing.","gulrot, liten sellerirot, persillerot, pastinakk, kokte kikerter, olivenolje, salt, pepper, honning, babyspinat, chevre, valnøtter",2023,8,Mandag
8335b9b6-014a-ed90-84bc-9e84d86094d9,Pannekaker,"Vår beste oppskrift på pannekakerøre til klassiske pannekaker! Pannekakene kan serveres med syltetøy til frokost, med ost og skinke til middag eller med is og sjokolade til dessert - her er det bare fantasien som setter grenser. Oppskriften gir ca. 8-10 pannekaker. Se video med steg.","hvetemel, salt, egg, melk, smør",2023,8,Tirsdag
1d5c77e4-630b-47c0-ba54-3174fd0503d0,Lakseburger med tzatziki,"Oppskrift på enkel fiskeburger med gresk tzatziki. Saftig lakseburger stekt i panne, serveres med tzatziki og ruccola i grove, ferske burgerbrød. Rask, enkel og veldig god middag for hele familien. Lakseburger kan erstattes med laksefilet eller en grov fiskekake.","lakseburger, grove hamburgerbrød, ruccola salat, tzatziki, rødløk, rapsolje, salt, pepper",2023,8,Onsdag
8bfcd497-cdde-4067-8276-a3f24effa277,Enkel butter chicken,"Oppskrift på enkel, mild butter chicken med kokt ris og mykt naan brød. Butter chicken er en mild indisk saus, med blant annet fløte, garam masala, koriander og kardemomme. Middagstips på under 20 minutter.","kyllingfilet, olje, butter chicken base, kokt ris, naan brød, frisk koriander",2023,8,Torsdag
3c822f4e-8c7b-49e7-a509-51a6b94cb158,Enchiladas med kylling,"Oppskrift på fristende, gratinert enchilada med saftig kylling, en spicy tomatsaus og masse smeltet ost. Server med gjerne med hjemmelaget guacamole som tilbehør. Denne retten går fort å lage i ovnen og er skikkelig tex-mex kosemat til hverdag og helg. Se video for steg-for-steg.","revet ost, løk, hakkede tomater, tortilla, taco kryddermix, kylling, vårløk, frisk koriander",2023,8,Fredag
6fef8b1c-5da8-261e-1610-2ea6401eba27,Innbakte pølser med revet ost,Innbakte pølser er en favoritt hos barna. Med ferdig pizzadeig er dette også en rask og enkel middag. Du kan også ta dem med i tursekken og grille dem på bål. Litt smeltet ost og en god ketchup er alt som skal til for ekstra god smak. Husk at du også får kjøpt glutenfri pizzadeig.,"pizzadeig, grillpølser, revet ost, potetsalat, ketchup",2023,8,Lørdag
45eda2a0-686f-c603-ca60-fa10cae0fdb7,Hjemmelaget chili con carne,"Varmende rett med mange gode smaker. Chili con carne er nydelig hverdagsmat som metter og er enkelt å lage. Både kjøttdeig og karbonadedeig kan brukes, og du kan justere mengden chili etter smak. Server gjerne med tortillachips, ris og koriander. Se steg i video.","malt spisskummin, malt koriander, oregano, kanel, tørket chipotle, vann",2023,8,Søndag
284cb539-3a63-fbe6-4a5f-56294d4e3e17,Grønnsaksgryte med blomkål,"Denne grønnsaksgryta passer godt som tilbehør til hvit fisk, svin eller som en egen vegetarrett. Skal du ha den som en vegetarrett bør du tilsette 200 g hermetiske kikerter mot slutten av steketiden.","gul løk, rød paprika, hvitløk, poteter, chili, olivenolje, hakkede tomater, oliven, salt, pepper",2023,7,Mandag
5f99778e-ed77-4abd-b316-2a18122418b3,Fiskekaker med råkostsalat,"Oppskrift på rask og enkel middag på under 20 minutter! Denne oppskriften er litt sunnere, og en av barnas favoritter med fiskekaker, ovnsbakte poteter, sprø råkost og hvit saus.","fiskekaker, MENY ovnsbakte poteter med timian, MENY hvit saus med gressløk, råkostmix, sitron",2023,7,Tirsdag
eb2631c1-f3af-404d-be42-a520e649c0f2,Quinoasalat med ovnsbakte poteter,"Oppskrift på quinoasalat, en digg vegetarisk middagssalat med ovnsbakte poteter, paprika, sopp og kikerter. Serveres med en herlig hjemmelaget sennepsdressing.","små poteter, olivenolje, salt, pepper, quinoa, grønnsakskraft, paprika, aromasopp, hvitløkspulver, oregano, paprikapulver, kikerter, cherrytomater, oliven",2023,7,Onsdag
a476fddb-1fb9-4de5-a23d-cf6492cd020f,Ovnsbakt kyllingfilet med appelsinsaus,"Oppskrift på enkel og kjempegod middag med saftig kylling, fennikel, småpoteter og MENYs egen saus med appelsin. Middagstips med mye god smak, ferdig på under 20 minutter. Del gjerne kyllingfileten i to for ekstra rask middag.","kyllingfilet, rapsolje, fennikel, MENY saltkokte poteter, MENY kremet appelsinsaus, salt, pepper, frisk estragon",2023,7,Torsdag
a3b56346-2fda-445f-8b4f-dae1ac76b248,Vegetarburger med portobellosopp,"Enkel oppskrift på en saftig vegetarburger med portobellosopp og gode smaker av grønnsakskraft, hoisinsaus og soyasaus. Topp den vegetariske burgeren med rødløk, tomat og aioli. Server gjerne med tilbehøret pommes frites eller hjemmelagde ovnsstekte poteter.","store portobellosopp, olje, grønnsakskraft, hoi sin saus, rødløk, tomat, babyleaf salatmix, burgerbrød, aioli",2023,7,Fredag
336b7e1f-e247-42fd-aeb4-2e1890cda3d9,Pizza Diavola,"Oppskrift på den kjente, spicy pizzaen Diavola med salami, Nduja (som er en sterk smørbarbar salami), og rødløk. På italiensk betyr pizza diavola ""djevelens"" pizza. Og i dette tilfellet betyr djevelen én ting: sterk.","ferdig pizzadeig, pizzasaus, mozzarella, sterk salami, nduja, rødløk",2023,7,Lørdag
5c925d29-28c8-493c-85af-500b25bd4ae5,Hjemmelaget lasagne,"Oppskrift på klassisk italiensk lasagne med kjøttdeig, løk, gulrøtter, ostesaus og rikelig med smeltet ost på toppen. Server gjerne med en grønn salat til. Se også film for steg-for-steg hjelp til perfekt lasagne. Oppskriften passer til liten langpanne.","lasagneplater, revet ost",2023,7,Søndag
15b78ab1-3c40-49e3-8090-a51a138fffe1,Sprø tofu wrap,"Oppskrift på sprø og digg wrap med tofu, friske grønnsaker og en spicy, asiatisk marinade. Perfekt på kjøttfri mandag, eller som et vegetar alternativ til taco på fredag. Sprø tofu pinner kan også serveres med bao buns.","fast tofu, kikertemel, rapsolje, hjertesalat, tomater, paprika, avokado, tortillas",2023,6,Mandag
58222e69-c463-4b5f-a989-dae7906e8e09,Hjemmelagde fiskekaker,"Enkel grunnoppskrift på fiskekaker av sei, kolje eller hyse. Bland gjerne flere sorter fisk, og ha gjerne noe kolje som er anbefalt for god konsistens. Husk at dersom din butikk ikke har alle sorter kan de be dem bestille det inn.  Server gjerne som fiskeburger, eller med tilbehør som remulade, revet gulrot og kokte poteter. Du kan også få ekstra smak ved å tilsette dill eller revet sitronskall.","kolje-, hyse- eller seifilet, salt, kremfløte, potetmel, revet muskatnøtt, malt hvit pepper, smør",2023,6,Tirsdag
